TC-DataModel-Search-61ba3981acdc270805649e30,"ThreatConnect Data Model Search for ""T1566.002-PhishingSpearphishingLink-MTTIHighRiskEmailLinkCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba3981acdc270805649e30
TC-DataModel-Search-61ba39c4acdc27080564a40c,"ThreatConnect Data Model Search for ""T1071-ApplicationLayerProtocol-MTTIHighRiskInboundSignatureIntrusionCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba39c4acdc27080564a40c
TC-DataModel-Search-61ba39feacdc27080564a9e8,"ThreatConnect Data Model Search for ""T1071-ApplicationLayerProtocol-MTTIHighRiskOutboundSignatureIntrusionCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba39feacdc27080564a9e8
TC-DataModel-Search-61ba3a36acdc27080564afc4,"ThreatConnect Data Model Search for ""T1204.002-UserExecutionMaliciousFile-MTTIHighRiskFileHashIntrusionCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba3a36acdc27080564afc4
TC-DataModel-Search-61ba3a68acdc27080564b5a0,"ThreatConnect Data Model Search for ""T1204.002-UserExecutionMaliciousFile-MTTIHighRiskFileHashMalwareCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba3a68acdc27080564b5a0
TC-DataModel-Search-61ba3aa1acdc27080564bb7c,"ThreatConnect Data Model Search for ""T1204.001-UserExecutionMaliciousLink-MTTIHighRiskFileHashMalwareCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba3aa1acdc27080564bb7c
TC-DataModel-Search-61ba3af5acdc27080564c158,"ThreatConnect Data Model Search for ""T1071.004-ApplicationLayerProtocolDNS-MTTIHighRiskOutboundQueryDNSCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba3af5acdc27080564c158
TC-DataModel-Search-61ba3b29acdc27080564c734,"ThreatConnect Data Model Search for ""T1095-NonApplicationLayerProtocol-MTTIHighRiskInboundConnectionNetworkCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba3b29acdc27080564c734
TC-DataModel-Search-61ba3b66acdc27080564cd10,"ThreatConnect Data Model Search for ""T1095-NonApplicationLayerProtocol-MTTIHighRiskOutboundConnectionNetworkCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba3b66acdc27080564cd10
TC-DataModel-Search-61ba3ba8acdc27080564d2ec,"ThreatConnect Data Model Search for "" T1071.001-ApplicationLayerProtocolWebProtocols-MTTIHighRiskWebAddressCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba3ba8acdc27080564d2ec
TC-DataModel-Search-61ba3bdeacdc27080564d8c8,"ThreatConnect Data Model Search for ""T1071.001-ApplicationLayerProtocolWebProtocols-MTTIHighRiskWebDomainCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba3bdeacdc27080564d8c8
TC-DataModel-Search-61ba3c19acdc27080564dea4,"ThreatConnect Data Model Search for ""T1071.001-ApplicationLayerProtocolWebProtocols-MTTIHighRiskWebLinkCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba3c19acdc27080564dea4
TC-DataModel-Search-61ba44e4acdc27080564ea5b,"ThreatConnect Data Model Search for "" T1078-ValidAccounts-MTTILogonFromWatchlistedAddressCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba44e4acdc27080564ea5b
TC-DataModel-Search-61ba451eacdc27080564f037,"ThreatConnect Data Model Search for ""T1566-Phishing-MTTIHighRiskInboundEmailCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba451eacdc27080564f037
TC-DataModel-Search-61ba4558acdc27080564f613,"ThreatConnect Data Model Search for ""T1566.001-PhishingSpearphishingAttachment-MTTIHighRiskAttachmentCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba4558acdc27080564f613
TC-DataModel-Search-61ba458bacdc27080564fbef,"ThreatConnect Data Model Search for ""T1566.002-PhishingSpearphishingLink-MTTIHighRiskEmailLinkCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba458bacdc27080564fbef
TC-DataModel-Search-61ba4603acdc2708056501cb,"ThreatConnect Data Model Search for ""T1071-ApplicationLayerProtocol-MTTIHighRiskInboundSignatureIntrusionCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba4603acdc2708056501cb
TC-DataModel-Search-61ba464aacdc2708056507a7,"ThreatConnect Data Model Search for ""T1071-ApplicationLayerProtocol-MTTIHighRiskOutboundSignatureIntrusionCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba464aacdc2708056507a7
TC-DataModel-Search-61ba4687acdc270805650d83,"ThreatConnect Data Model Search for ""T1204.002-UserExecutionMaliciousFile-MTTIHighRiskFileHashIntrusionCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba4687acdc270805650d83
TC-DataModel-Search-61ba46beacdc27080565135f,"ThreatConnect Data Model Search for ""T1204.002-UserExecutionMaliciousFile-MTTIHighRiskFileHashMalwareCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba46beacdc27080565135f
TC-DataModel-Search-61ba46f9acdc27080565193b,"ThreatConnect Data Model Search for ""T1204.001-UserExecutionMaliciousLink-MTTIHighRiskFileHashMalwareCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba46f9acdc27080565193b
TC-DataModel-Search-61ba472eacdc270805651f17,"ThreatConnect Data Model Search for ""T1071.004-ApplicationLayerProtocolDNS-MTTIHighRiskOutboundQueryDNSCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba472eacdc270805651f17
TC-DataModel-Search-61ba476cacdc2708056524f3,"ThreatConnect Data Model Search for ""T1095-NonApplicationLayerProtocol-MTTIHighRiskInboundConnectionNetworkCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba476cacdc2708056524f3
TC-DataModel-Search-61ba47a5acdc270805652acf,"ThreatConnect Data Model Search for ""T1095-NonApplicationLayerProtocol-MTTIHighRiskOutboundConnectionNetworkCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba47a5acdc270805652acf
TC-DataModel-Search-61ba47ddacdc2708056530ab,"ThreatConnect Data Model Search for ""T1071.001-ApplicationLayerProtocolWebProtocols-MTTIHighRiskWebAddressCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba47ddacdc2708056530ab
TC-DataModel-Search-61ba4821acdc2708056530ac,"ThreatConnect Data Model Search for ""T1071.001-ApplicationLayerProtocolWebProtocols-MTTIHighRiskWebDomainCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba4821acdc2708056530ac
TC-DataModel-Search-61ba4858acdc2708056530ad,"ThreatConnect Data Model Search for ""T1071.001-ApplicationLayerProtocolWebProtocols-MTTIHighRiskWebLinkCIM-SPL01"".",always,24h,| tcdmsearch _key=61ba4858acdc2708056530ad
TC-DB-Stats,Stats Generator,always,24h,| tcdbstats
TC-Group-Download-10,"ThreatConnect Group Download for ""Blocklist.de Bruteforce IPs"".",always,24h,| tcgroupdownload owner_key=61ba1694acdc270805646f4d
TC-Group-Download-102,"ThreatConnect Group Download for ""Shodan.io"".",always,24h,| tcgroupdownload owner_key=61ba1690acdc270805646f03
TC-Group-Download-106,"ThreatConnect Group Download for ""Censys"".",always,24h,| tcgroupdownload owner_key=61ba1690acdc270805646f04
TC-Group-Download-11,"ThreatConnect Group Download for ""Blocklist.de FTP IPs"".",always,24h,| tcgroupdownload owner_key=61ba1694acdc270805646f4c
TC-Group-Download-112,"ThreatConnect Group Download for ""Emmet Test"".",always,24h,| tcgroupdownload owner_key=61ba1694acdc270805646f53
TC-Group-Download-12,"ThreatConnect Group Download for ""Blocklist.de IMAP IPs"".",always,24h,| tcgroupdownload owner_key=61ba1694acdc270805646f4b
TC-Group-Download-13,"ThreatConnect Group Download for ""Blocklist.de Mail IPs"".",always,24h,| tcgroupdownload owner_key=61ba1694acdc270805646f4a
TC-Group-Download-14,"ThreatConnect Group Download for ""Blocklist.de SIP IPs"".",always,24h,| tcgroupdownload owner_key=61ba1694acdc270805646f49
TC-Group-Download-15,"ThreatConnect Group Download for ""Blocklist.de SSH IPs"".",always,24h,| tcgroupdownload owner_key=61ba1694acdc270805646f48
TC-Group-Download-16,"ThreatConnect Group Download for ""Blocklist.de Strong IPs"".",always,24h,| tcgroupdownload owner_key=61ba1694acdc270805646f47
TC-Group-Download-17,"ThreatConnect Group Download for ""BotScout Bot List"".",always,24h,| tcgroupdownload owner_key=61ba1694acdc270805646f46
TC-Group-Download-18,"ThreatConnect Group Download for ""Botvrij Domains"".",always,24h,| tcgroupdownload owner_key=61ba1694acdc270805646f45
TC-Group-Download-19,"ThreatConnect Group Download for ""Botvrij IPs"".",always,24h,| tcgroupdownload owner_key=61ba1694acdc270805646f44
TC-Group-Download-20,"ThreatConnect Group Download for ""BruteForceBlocker Blocklist"".",always,24h,| tcgroupdownload owner_key=61ba1694acdc270805646f43
TC-Group-Download-21,"ThreatConnect Group Download for ""CAL COVID19-themed Newly Registered Domains"".",always,24h,| tcgroupdownload owner_key=61ba1694acdc270805646f42
TC-Group-Download-22,"ThreatConnect Group Download for ""CAL Communications-themed NRDs"".",always,24h,| tcgroupdownload owner_key=61ba1694acdc270805646f41
TC-Group-Download-23,"ThreatConnect Group Download for ""CAL Energy-themed NRDs"".",always,24h,| tcgroupdownload owner_key=61ba1694acdc270805646f40
TC-Group-Download-24,"ThreatConnect Group Download for ""CAL Finance-themed NRDs"".",always,24h,| tcgroupdownload owner_key=61ba1694acdc270805646f3f
TC-Group-Download-25,"ThreatConnect Group Download for ""CAL Healthcare-themed NRDs"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f3e
TC-Group-Download-26,"ThreatConnect Group Download for ""CAL Manufacturing-themed NRDs"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f3d
TC-Group-Download-27,"ThreatConnect Group Download for ""CAL Retail-themed NRDs"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f3c
TC-Group-Download-28,"ThreatConnect Group Download for ""CAL Suspected DGA NRDs"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f3b
TC-Group-Download-29,"ThreatConnect Group Download for ""CAL Suspected Ranking Manipulators"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f3a
TC-Group-Download-30,"ThreatConnect Group Download for ""CAL Suspicious Nameservers"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f39
TC-Group-Download-31,"ThreatConnect Group Download for ""CAL Suspicious New Resolution IPs"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f38
TC-Group-Download-32,"ThreatConnect Group Download for ""CAL Suspicious Newly Registered Domains"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f37
TC-Group-Download-33,"ThreatConnect Group Download for ""CINS Army IP List"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f36
TC-Group-Download-34,"ThreatConnect Group Download for ""Cedia.org.ec Immortal Domains"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f35
TC-Group-Download-35,"ThreatConnect Group Download for ""Cert-pa.it Latest Malware Analysis"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f34
TC-Group-Download-36,"ThreatConnect Group Download for ""Cryptam"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f33
TC-Group-Download-37,"ThreatConnect Group Download for ""Cybercrime Tracker"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f32
TC-Group-Download-38,"ThreatConnect Group Download for ""DShield.org Recommended Blocklist CIDRs"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f31
TC-Group-Download-39,"ThreatConnect Group Download for ""Disconnect.me Malvertising"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f30
TC-Group-Download-4,"ThreatConnect Group Download for ""Adarma"".",always,24h,| tcgroupdownload owner_key=61ba1690acdc270805646f02
TC-Group-Download-40,"ThreatConnect Group Download for ""Firebog Airelle Hrsk Domains"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f2f
TC-Group-Download-41,"ThreatConnect Group Download for ""Firebog Prigent Malware Domains"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f2e
TC-Group-Download-42,"ThreatConnect Group Download for ""Firebog Prigent Phishing Domains"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f2d
TC-Group-Download-43,"ThreatConnect Group Download for ""Firebog Shalla Malware Domains"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f2c
TC-Group-Download-44,"ThreatConnect Group Download for ""GreenSnow Blocklist"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f2b
TC-Group-Download-45,"ThreatConnect Group Download for ""Haley SSH Bruteforce IPs"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f2a
TC-Group-Download-46,"ThreatConnect Group Download for ""Hybrid Analysis"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f29
TC-Group-Download-48,"ThreatConnect Group Download for ""MalShare Daily Malware List"".",always,24h,| tcgroupdownload owner_key=61ba1693acdc270805646f28
TC-Group-Download-49,"ThreatConnect Group Download for ""Maldun Malware Analysis"".",always,24h,| tcgroupdownload owner_key=61ba1692acdc270805646f27
TC-Group-Download-5,"ThreatConnect Group Download for ""Bambenek"".",always,24h,| tcgroupdownload owner_key=61ba1694acdc270805646f52
TC-Group-Download-50,"ThreatConnect Group Download for ""Malware Domain Blocklist"".",always,24h,| tcgroupdownload owner_key=61ba1692acdc270805646f26
TC-Group-Download-51,"ThreatConnect Group Download for ""MalwareConfig"".",always,24h,| tcgroupdownload owner_key=61ba1692acdc270805646f25
TC-Group-Download-52,"ThreatConnect Group Download for ""Manwe Mac Malware"".",always,24h,| tcgroupdownload owner_key=61ba1692acdc270805646f24
TC-Group-Download-53,"ThreatConnect Group Download for ""Minotaur URLs"".",always,24h,| tcgroupdownload owner_key=61ba1692acdc270805646f23
TC-Group-Download-54,"ThreatConnect Group Download for ""OpenPhish"".",always,24h,| tcgroupdownload owner_key=61ba1692acdc270805646f22
TC-Group-Download-55,"ThreatConnect Group Download for ""PDFExaminer"".",always,24h,| tcgroupdownload owner_key=61ba1692acdc270805646f21
TC-Group-Download-56,"ThreatConnect Group Download for ""PhishTank"".",always,24h,| tcgroupdownload owner_key=61ba1692acdc270805646f20
TC-Group-Download-57,"ThreatConnect Group Download for ""Rutgers Attacker IPs"".",always,24h,| tcgroupdownload owner_key=61ba1691acdc270805646f1f
TC-Group-Download-58,"ThreatConnect Group Download for ""SARVAM"".",always,24h,| tcgroupdownload owner_key=61ba1691acdc270805646f1e
TC-Group-Download-59,"ThreatConnect Group Download for ""StopForumSpam Toxic CIDRs"".",always,24h,| tcgroupdownload owner_key=61ba1691acdc270805646f1d
TC-Group-Download-6,"ThreatConnect Group Download for ""Blocklist.de Apache IPs"".",always,24h,| tcgroupdownload owner_key=61ba1694acdc270805646f51
TC-Group-Download-60,"ThreatConnect Group Download for ""VXVault"".",always,24h,| tcgroupdownload owner_key=61ba1691acdc270805646f1c
TC-Group-Download-61,"ThreatConnect Group Download for ""WSTNPHX Malware Email Addresses"".",always,24h,| tcgroupdownload owner_key=61ba1691acdc270805646f1b
TC-Group-Download-62,"ThreatConnect Group Download for ""abuse.ch CryptoWall Ransomware C2 Domain Blocklist"".",always,24h,| tcgroupdownload owner_key=61ba1691acdc270805646f1a
